대여소 ID,대여소명,자치구코드,위도,경도,"거치
대수"
1870,독산3동주민센터 앞,111281,37.47507095,126.9033585,8
1901,신도림동주민센터 앞,111221,37.50733185,126.8797302,10
1904,도림천역 1번 출구 앞,111221,37.51424026,126.8828735,10
1906,신도림역 1번 출구 앞,111221,37.50971985,126.8900986,20
1907,구일우성(아) 육교 밑,111221,37.48963165,126.8762589,12
1908,해원리바파크 육교 밑,111221,37.49528503,126.8721619,10
1910,낙원교회 맞은편,111221,37.49750519,126.8843765,5
1911,구로디지털단지역 앞,111221,37.48493958,126.9013214,10
1912,한신휴아파트 앞,111221,37.48880005,126.8906632,10
1913,구로리공원,111221,37.49103165,126.8921509,10
1914,대림역4번출구,111221,37.49440384,126.8944473,10
1916,구로중학교앞,111221,37.49414062,126.8899841,10
1920,서울미래초등학교 사거리,111221,37.50437927,126.888298,10
1924,삼부르네상스파크빌,111221,37.47874069,126.8950958,10
1925,동양미래대학교 정문 옆,111221,37.49988937,126.8676987,20
1928,고척스카이돔구장 광장,111221,37.49946976,126.8684006,10
1929,고척근린공원 고척도서관 앞,111221,37.50513458,126.8527603,10
1930,개봉지구대 개봉치안센터,111221,37.49768448,126.8537293,7
1931,개봉역(북측광장),111221,37.49499512,126.8582535,10
1933,개봉푸르지오아파트 상가,111221,37.50170517,126.8472824,10
1936,개봉역 1번 출구 자전거보관서쪽,111221,37.49428177,126.8592148,10
1937,한진아파트 입구,111221,37.4860611,126.8520126,15
1941,오류동역 2번출구,111221,37.49367142,126.8437042,10
1943,온수역 북측,111221,37.49279022,126.8245239,10
1946,구로역 광장,111221,37.50311661,126.8803864,10
1951,천왕이펜하우스 4단지 상가 앞,111221,37.48070526,126.8389587,20
1952,천왕연지타운2단지 앞,111221,37.48210526,126.845726,15
1953,천왕역 4번출구 뒤,111221,37.48638535,126.8392105,20
1955,디지털입구 교차로,111221,37.48288345,126.9010391,10
1956,도야미리숯불갈비 앞,111221,37.51000977,126.8820496,10
1957,구일고등학교 정문,111221,37.49340057,126.8743286,15
1958,강서수도사업소민원센터,111221,37.49578094,126.8901215,10
1959,구로구의회 앞,111221,37.49645615,126.8895874,10
1960,화광신문사 앞,111221,37.50284958,126.8894806,10
1961,신도림테크노근린공원,111221,37.50819397,126.891304,15
1962,가리봉동주민센터,111221,37.48160172,126.8927994,15
1964,원메디타운 앞,111221,37.49789047,126.864502,10
1965,삼환로즈빌아파트 105동 옆,111221,37.49723053,126.8591919,15
1966,한마을아파트 정문상가,111221,37.49649811,126.8630981,10
1967,참새공원(백곡경노당),111221,37.5051384,126.8443375,10
1968,동인오피스텔 건너편 소공원,111221,37.49848175,126.8475037,12
1969,궁동생태공원,111221,37.50190353,126.8289642,10
1971,오정초교 앞 보도육교,111221,37.49072266,126.8263931,10
1973,오리로와 서해안도로 교차로 앞,111221,37.48859787,126.8364945,10
1974,신도림2차e편한세상아파트 203동 앞,111221,37.50518036,126.8825378,10
1975,대림역 1번 출입구 밑,111221,37.49256516,126.8947525,10
1976,남구로역 5번 출입구 앞,111221,37.48567963,126.8867035,10
1977,천왕역 1번 출입구 앞,111221,37.48620987,126.8388214,15
1979,구로1동우체국 앞,111221,37.4920311,126.8737717,10
1981,천왕이펜하우스5단지 앞,111221,37.47943115,126.8426971,10
1983,구로동롯데아파트,111221,37.50254822,126.8838806,10
1984,구로구청,111221,37.49526596,126.8884735,10
1985,구로도서관,111221,37.49851608,126.8919907,20
1986,태평양물산빌딩,111221,37.48485947,126.8951874,15
1987,개봉아이파크아파트 앞,111221,37.49034119,126.8609314,15
1988,고척LIGA아파트 앞,111221,37.50605011,126.8607864,20
1991,오류동역 맞은편,111221,37.49676132,126.8449631,10
1992,구로구배드민턴실내체육관 앞,111221,37.4917984,126.8324204,19
1993,금강수목원아파트 앞,111221,37.48937988,126.834198,10
1994,삼성전자 물류센터 앞,111221,37.49699783,126.8717804,10
1996,구일역 1번 출입구 앞,111221,37.49539948,126.8710098,20
1998,고척교 교차로,111221,37.49856949,126.871521,8
1999,수궁동 성당 주변,111221,37.49525833,126.830658,15
2000,신도림4차 e편한세상 아파트 1109동 앞,111221,37.5123291,126.8868332,15
2002,노들역 1번출구,111241,37.51284409,126.9524689,18
2003,사육신공원앞,111241,37.51335907,126.9480591,10
2007,유한양행앞,111241,37.51293945,126.9342423,20
2008,노량진근린공원 대방공원,111241,37.5093689,126.9280701,10
2009,보라매역 8번출구,111241,37.50007629,126.9210815,10
2012,녹십초요양병원앞,111241,37.48836136,126.9062271,10
2013,장승배기역 5번출구,111241,37.50585175,126.9393616,30
2015,신대방삼거리역 6번출구쪽,111241,37.49985504,126.9295654,10
2016,신대방삼거리역 3번출구쪽,111241,37.49964523,126.9270935,10
2020,장승배기역2번출구뒷편쪽,111241,37.50449753,126.9389877,10
2024,상도역 1번출구,111241,37.50217819,126.948204,10
2025,흑석역 1번출구,111241,37.50938034,126.9636154,15
2026,흑석역 4번출구,111241,37.50858688,126.9634934,10
2027,중앙대학교 정문 1,111241,37.50704193,126.9591522,15
2032,이수역 11번출구쪽,111241,37.48550797,126.9816208,10
2033,사당동 아르테스 웨딩앞,111241,37.48149109,126.9815826,10
2034,사당역 7번출구쪽,111241,37.47689056,126.9805756,20
2036,정금마을 마을버스정류장,111241,37.4947052,126.9823914,20
2037,동작역 5번출구 동작주차공원,111241,37.50318909,126.97715,20
2038,동작역 7번출구,111241,37.50318146,126.9760895,10
2040,비계 버스정류소,111241,37.5063591,126.9690781,10
2041,사당중학교 버스정류소,111241,37.48683548,126.9680481,10
2048,삼일초등학교 인근,111241,37.48907852,126.9735642,10
2050,노량진역 5번출구,111241,37.51324844,126.9399719,10
2054,삼익아파트,111241,37.51054764,126.9448471,10
2056,동작구민 체육센터,111241,37.49449921,126.9165268,10
2057,상도 아이파크 아파트,111241,37.5008812,126.9417496,10
2058,노량진동 맥도널드앞,111241,37.5135231,126.9435272,10
2059,보라매공원 정문,111241,37.49707794,126.9177933,10
2060,남성역3번출구 뒤,111241,37.48463058,126.97155,10
2061,한강 현대아파트 건너편,111241,37.50592804,126.9692307,10
2062,사당새마을금고,111241,37.48665237,126.9678421,10
2063,대방역 4번출구,111241,37.51290131,126.9266129,15
2064,흑석한강푸르지오 106동앞,111241,37.50535583,126.9661789,10
2065,서울시여성가족재단,111241,37.51198959,126.9270859,15
2066,양문교회 앞,111241,37.48939896,126.9071121,10
2067,LG전자 베스트? 대리점 앞,111241,37.49766922,126.9198685,10
2068,총신대 앞(육교),111241,37.48815918,126.9664764,12
2069,숭실대 입구역3번 출구 앞,111241,37.4966011,126.953682,7
2070,노량진역 2번 출구 앞,111241,37.51391983,126.9430695,12
2071,대림아파트 후문 상가 옆,111241,37.48886871,126.9719086,10
2076,노들나루공원 입구,111241,37.51357651,126.9555512,18
2077,노들역 3번출구,111241,37.51193619,126.9541626,10
2078,흑석 아크로리버하임(103동),111241,37.51083755,126.9616318,20
2079,중앙대학교 정문,111241,37.50667191,126.9577789,25
2080,빕스 대방점 앞,111241,37.51213455,126.9254379,15
2082,7호선 이수역7번출구,111241,37.4846077,126.9817963,10
2083,흑석롯데캐슬에듀포레(107동),111241,37.50470352,126.9607315,15
2084,e편한세상 상도노빌리티 앞,111241,37.50456238,126.946785,25
2085,강남중학교 앞,111241,37.50274277,126.9215775,20
2086,삼일수영장 앞,111241,37.48712158,126.9743576,22
2088,상도중앙하이츠빌 입구,111241,37.50024796,126.9497299,10
2089,사당역10번출구(금강빌딩),111241,37.4791069,126.9815064,10
2090,기아자동차 사당점 앞,111241,37.48377991,126.9779205,15
2091,이수역9번출구(맥도날드),111241,37.48470306,126.9805908,15
2092,흑석한강푸르지오(110동),111241,37.50311279,126.9647141,15
2093,상도SH빌아파트 입구,111241,37.50321198,126.9545975,12
2094,숭실대학교(중문) ,111241,37.49550629,126.9563751,30
2095,경문고등학교 앞,111241,37.49150085,126.9824066,10
2096,서울특별시 동작관악교육지원청,111241,37.50253296,126.9406433,13
2102,봉림교 교통섬,111251,37.48423004,126.9263916,20
2103,신림동 우방아파트,111251,37.4891777,126.9192734,10
2104,사당역 5번출구,111251,37.47608948,126.9813309,13
2105,미성동 신림체육센터,111251,37.48025131,126.9146042,12
2106,난곡 새마을금고,111251,37.47372818,126.9184036,12
2107,도림천 신화교,111251,37.4754715,126.9364548,25
2108,은천치안센터,111251,37.48334122,126.9431992,20
2109,은천로입구 가로공원,111251,37.48622513,126.9358292,15
2110,조원동 미성아파트,111251,37.48319244,126.9020309,9
2111,서울대입구역 1번출구,111251,37.48086929,126.9533157,10
2112,서울대입구역 마에스트로,111251,37.4813385,126.9506455,15
2113,관악동작견인차량보관소,111251,37.4846611,126.9039002,10
2115,관악농협농산물백화점,111251,37.47991562,126.9028397,15
2116,에이스에이존빌딩,111251,37.48170471,126.9508286,9
2119,중앙동 동진빌딩,111251,37.48425674,126.9546967,10
2122,낙성대로 입구,111251,37.47805786,126.960495,20
2127,보성운수차고지 맞은편,111251,37.46488571,126.9194794,10
2128,관악구청교차로,111251,37.47916412,126.9525833,12
2129,낙성대 과학전시관,111251,37.46905518,126.9581451,10
2130,영어마을 관악캠프,111251,37.47198868,126.9584274,15
2135,신림역 5번출구,111251,37.48440933,126.9289093,9
2136,신림역 8번출구,111251,37.48450851,126.930069,8
2137,KT&G 관악지점,111251,37.48490143,126.9365311,10
2139,서울신성초등학교,111251,37.4711647,126.9370194,10
2140,신림1교 교차로,111251,37.47842789,126.9318619,12
2141,미림여고입구 교차로,111251,37.47229385,126.9334106,12
2143,서울산업정보학교,111251,37.4706955,126.9421997,10
2144,난우길입구,111251,37.47777557,126.9167557,15
2145,은천초등학교 육교,111251,37.48635864,126.9429245,12
2148,낙성대역 3번출구 뒤,111251,37.47702789,126.9633942,10
2156,농협 관악문성지점,111251,37.48072052,126.9093247,12
2159,인헌초교,111251,37.47509003,126.9592285,10
2164,관악우체국,111251,37.48476791,126.9328766,8
2165,JK장평타워,111251,37.47648239,126.9653626,10
2167,낙성대역 1번출구,111251,37.47629547,126.9649582,12
2169,봉천역 2번출구,111251,37.48218918,126.942131,7
2170,조원동서울본병원,111251,37.48152924,126.9120331,10
2171,서울대입구역 5번출구,111251,37.48154831,126.9520035,17
2172,나들목공원,111251,37.46940613,126.9445114,20
2173,당곡사거리,111251,37.48974991,126.9274674,10
2174,삼성디지털프라자관악점,111251,37.48856354,126.9284821,10
2175,신림동걷고싶은문화의거리입구,111251,37.48730087,126.9287033,10
2176,보라매공원 보도육교,111251,37.48899078,126.9163818,15
2177,신대방역 2번 출구,111251,37.48712921,126.9130173,19
2178,서울대학교 정문,111251,37.46681976,126.9488068,15
2179,양녕로 입구,111251,37.48218918,126.9461594,7
2183,동방1교,111251,37.47182846,126.9339218,20
2184,구암초등학교 버스정류장,111251,37.48949051,126.9459229,10
2185,대학동 고시촌,111251,37.47046661,126.938652,10
2186,우리은행 낙성대역지점,111251,37.4788208,126.95961,15
2187,현대시장사거리(신한은행),111251,37.4867363,126.9475174,15
2189,삼성서비스센터(관악점) ,111251,37.48275375,126.9414063,15
2190,도원맨션,111251,37.48368835,126.9391556,12
2191,대학동주민센터 ,111251,37.47068787,126.9364853,10
2195,은천교회,111251,37.48464584,126.9345093,15
2196,삼화페인트 봉천점,111251,37.4833107,126.9390259,10
2198,사랑의병원,111251,37.47946548,126.9569321,10
2199,신봉천주유소,111251,37.47877121,126.9586945,8
2201,본마을 정류소 앞,111262,37.4532814,127.0514832,20
2202,청계산입구역 1번출구,111262,37.44893646,127.0543747,20
2203,청계산입구역 2번출구,111262,37.44765854,127.0550156,20
2205,내곡3단지 어린이공원 앞,111262,37.45375061,127.0593796,15
2206,언남초등학교 앞,111262,37.45435715,127.0621033,20
2207,내곡파출소 뒤 정자,111262,37.45440674,127.0649262,9
2210,반포1동 주민센터 앞,111262,37.50509644,127.0131073,15
2211,서초구립반포도서관 앞,111262,37.50263596,127.0123138,10
2212,서초현대4차아파트 201동 맞은편,111262,37.50065231,127.0186157,20
2213,고속터미널역 5번출구 앞,111262,37.5022316,127.0022583,20
2214,신반포역 2번출구 앞,111262,37.50411606,126.9974899,15
2215,반포종합운동장 입구,111262,37.5017128,126.9954758,10
2217,아크로리버뷰 부지 앞,111262,37.51304626,127.0059586,20
2219,"고속터미널역 8-1번, 8-2번 출구 사이",111262,37.50619888,127.0039444,20
2220,반포본동 주민센터 앞,111262,37.50061417,126.9861603,10
2221,하나은행 방배동지점 앞,111262,37.48561096,126.9946823,15
2222,사당역 12번출구 뒤,111262,37.47806931,126.9820328,10
2223,방배래미안 정문 앞,111262,37.47261047,126.9830093,20
2225,백석예술대학교 제3캠퍼스 앞,111262,37.4737587,126.9952469,15
2226,신동아럭스빌아파트 앞,111262,37.47518158,127.0013886,15
2227,방배열린문화센터 앞,111262,37.48905182,126.9925232,15
2228,뒷벌공원 옆,111262,37.48976898,126.986763,10
2229,로고스교회 맞은 편,111262,37.48701096,126.9849625,10
2230,이수역 4번 출구,111262,37.4858284,126.9826279,20
2231,삼성타운(삼성생명) A동 맞은편,111262,37.49691391,127.0249634,15
2233,서초신동아1차아파트 옆,111262,37.49111176,127.0229569,20
2235,KT 서초지사 앞,111262,37.48215866,127.0027008,15
2237,서울남부터미널 대합실 입구,111262,37.48455811,127.0148697,20
2239,교대역 6번출구,111262,37.49421692,127.0137863,10
2241,양재전화국 사거리,111262,37.48537827,127.0417023,11
2242,양재역 11번 출구 앞,111262,37.48398972,127.0341797,20
2243,서울가정법원,111262,37.48149109,127.0367279,15
2244,교육개발원입구 교차로,111262,37.47785187,127.0389099,20
2245,양재초등학교 맞은편,111262,37.47361374,127.03051,20
2246,서울시 품질시험소 앞,111262,37.46920013,127.029007,15
2247,섬들근린공원,111262,37.46263885,127.026619,25
2248,서초리슈빌S 글로벌 앞,111262,37.45995331,127.0247421,10
2249,우솔초등학교 맞은편,111262,37.45623398,127.0193481,10
2250,서초유치원 맞은편,111262,37.4557991,127.0162888,10
2251,더케이호텔 입구(양재2),111262,37.46750641,127.0344772,10
2252,하이브랜드 앞,111262,37.46332169,127.0360413,25
2255,시민의숲역 1번출구 옆,111262,37.47016525,127.03862,25
2256,양재동 꽃시장 입구,111262,37.46768951,127.0403595,10
2257,하나로클럽 양재점 맞은편,111262,37.46268845,127.0461121,10
2258,구룡사 삼거리,111262,37.47153854,127.0505905,20
2259,잠원역 3번-4번 출구사이,111262,37.51298904,127.0111771,15
2262,한신16차아파트 119동 앞,111262,37.5161972,127.0092087,20
2263,바우뫼문화복지회관,111262,37.47192764,127.0268402,20
2264,이수역 1번출구,111262,37.48897171,126.9827194,9
2265,이수고가차도 남단,111262,37.49474335,126.9830627,10
2266,서초역 3번출구,111262,37.49053955,127.0081635,15
2268,서초4동주민센터,111262,37.50231934,127.0222702,10
2269,주홍교 하부,111262,37.51034927,127.0160523,10
2270,서초포레스타 7단지,111262,37.44896698,127.0577393,10
2271,내방역 8번출구 앞,111262,37.48802185,126.9941177,8
2272,교대입구 교차로,111262,37.4873085,127.010582,10
2273,일동제약 사거리,111262,37.47782898,127.038269,10
2274,양재시민의숲역 3번출구,111262,37.46965027,127.0396118,10
2275,염곡치안센터 건너편,111262,37.46157837,127.0487976,10
2276,영동1교 (양재천근린공원),111262,37.47438812,127.0389023,15
2277,길마중4교 하부,111262,37.51483917,127.0156021,10
2279,교대역 5번출구뒤,111262,37.49361801,127.014183,10
2280,서울서초고용센터앞,111262,37.48416138,127.0109711,10
2281,연세사랑병원신관앞,111262,37.47597885,126.9862824,7
2282,방배래미안아트힐 101동앞,111262,37.47720337,127.0058365,15
2283,그룹한빌딩옆,111262,37.48652649,126.9891663,10
2284,CJ오쇼핑앞,111262,37.4681015,126.9868012,10
2285,LH서초3단지 301동 맞은편,111262,37.45742416,127.0226517,15
2286,탑성마을입구,111262,37.4585495,127.0558853,10
2287,능안마을입구,111262,37.45561981,127.0671005,10
2288,안골마을입구,111262,37.45560837,127.0644531,10
2289,남태령역 2번출구,111262,37.46429825,126.9885254,10
2293,SPC 앞,111262,37.48479843,127.0369949,10
2294,두상빌딩 앞,111262,37.47590637,127.0462418,15
2297,남부터미널역 1번출구,111262,37.485672,127.0159226,10
2298,래미안서초스위트앞,111262,37.50241089,127.0216065,12
2299,한전아트센터 앞,111262,37.48646927,127.0280609,12
2301,현대고등학교 건너편,111261,37.52407074,127.0217896,10
2302,교보타워 버스정류장(신논현역 3번출구 후면),111261,37.5055809,127.0242767,10
2303,논현역 7번출구,111261,37.51151657,127.0214768,15
2304,신영 ROYAL PALACE 앞,111261,37.5116272,127.0356522,10
2305,MCM 본사 직영점 앞,111261,37.52064133,127.0345078,10
2306,압구정역 2번 출구 옆,111261,37.5271225,127.028717,30
2307,압구정 한양 3차 아파트,111261,37.52838135,127.0390167,10
2308,압구정파출소 앞,111261,37.52930069,127.0355988,14
2309,청담역(우리들병원 앞),111261,37.51890182,127.0493851,10
2310,청담동 맥도날드 옆(위치),111261,37.52361298,127.0401764,10
2311,학동로 래미안 아파트 앞,111261,37.51777267,127.0430222,10
2312,청담역 13번 출구 앞,111261,37.52058029,127.0563278,10
2313,금원빌딩 앞,111261,37.52511597,127.0524674,10
2314,청담나들목입구,111261,37.52127457,127.0610352,10
2315,봉은사역 5번출구 옆,111261,37.51424789,127.0611191,10
2316,삼성역 8번출구,111261,37.50957489,127.0634079,20
2317,삼성도로공원,111261,37.51588821,127.0662003,10
2318,삼성중앙역4번출구(문화센터더 리빌),111261,37.51357651,127.0550308,15
2319,포스코사거리 서측(수협 삼성동 지점),111261,37.50660706,127.0546799,10
2320,도곡역 대치지구대 방향,111261,37.4919281,127.0569687,10
2321,학여울역 사거리,111261,37.49611664,127.0694428,10
2322,삼성역 3번 출구,111261,37.50809097,127.0631027,15
2323,주식회사 오뚜기 정문 앞,111261,37.50221252,127.0672073,10
2324,천주교 대치 2동 교회 옆,111261,37.50043869,127.0662231,10
2325,대치동 버거킹대치점,111261,37.4986496,127.0593185,10
2326,대치동 삼성로,111261,37.50239563,127.0587997,10
2327,뱅뱅사거리 랜드마크타워 앞,111261,37.49055099,127.0314636,15
2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,111261,37.50321198,127.0427322,10
2329,르네상스호텔사거리 역삼지하보도 2번출구,111261,37.50235748,127.04319,10
2330,스타벅스 앞,111261,37.49219894,127.0394592,10
2331,동영문화센터앞,111261,37.49805069,127.0446014,20
2332,선릉역3번출구,111261,37.50400925,127.0490799,15
2333,양재역 3번출구 주변,111261,37.48515701,127.0340729,15
2334,삼호아파트 2동 ( 간선도로),111261,37.49375916,127.0458984,15
2335,3호선 매봉역 3번출구앞,111261,37.48676682,127.0467606,10
2336,강남세브란스교차로 래미안그레이튼 104동 앞,111261,37.49423599,127.0474625,10
2337,대모산입구역 2번출구 앞,111261,37.49207687,127.0719757,15
2339,현대아파트 정문 앞,111261,37.48326111,127.0522995,10
2340,삼호물산버스정류장(23370) 옆,111261,37.47750854,127.0451737,12
2341,일원역 4~5번 출구 사이,111261,37.4833107,127.0849381,10
2342,대청역 1번출구 뒤,111261,37.49400711,127.0795136,10
2343,세곡사거리 대왕파출소 앞,111261,37.46531677,127.1077271,10
2344,리엔파크 2단지 앞,111261,37.46506119,127.1011963,10
2347,두산건설 본사,111261,37.51863861,127.0354004,15
2348,포스코사거리(기업은행),111261,37.50723267,127.0568543,20
2349,역삼빌딩 앞(하나은행 옆),111261,37.50154495,127.0385666,10
2350,래미안그레이튼102동앞,111261,37.49482346,127.047905,10
2351,청소년수련관(수영장)앞,111261,37.48387909,127.0890274,15
2352,서울본부세관(건설회관 앞),111261,37.51758957,127.0350266,10
2353,강남구청역 2번출구 뒤,111261,37.51681137,127.0404739,10
2354,청담역 2번출구,111261,37.51978683,127.0567627,5
2355,삼성역 5~6번 출구 사이,111261,37.50912094,127.0623093,25
2356,강남구청,111261,37.51807022,127.0471191,10
2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번,111261,37.50194931,127.0427704,15
2358,구룡초사거리 (현대아파트10동 앞 ),111261,37.48138428,127.0539169,10
2359,"국립국악중,고교 정문 맞은편",111261,37.47560501,127.0503769,10
2360,도곡1동 주민센터 교차로,111261,37.4928093,127.0413895,15
2362,신사동 가로수길 입구,111261,37.51763535,127.0224533,10
2363,강남 을지병원 교차로,111261,37.51913834,127.0275192,15
2364,도산대로 렉서스 앞,111261,37.52124023,127.0318985,10
2365,K+ 타워 앞,111261,37.52330017,127.038475,15
2368,도곡동 경남아파트 건너편,111261,37.48934174,127.0412979,10
2369,KT선릉타워,111261,37.50542831,127.0528717,20
2370,한티역 3번출구,111261,37.49655151,127.0542984,20
2371,한국우편사업진흥원,111261,37.51474762,127.0351334,10
2372,대치역 사거리,111261,37.49449921,127.063797,10
2373,개포동역 사거리,111261,37.48927689,127.0655747,20
2375,수서역 1번출구 앞,111261,37.48735046,127.1009979,10
2376,수서역 6번출구 앞,111261,37.48677826,127.1005173,20
2377,수서역 5번출구 뒤,111261,37.48683548,127.1027527,10
2380,삼성동베이직하우스앞,111261,37.51169586,127.0493469,15
2381,언주역 6번출구앞,111261,37.50636673,127.034523,8
2382,역삼동 sk뷰 501동앞,111261,37.50134277,127.0504684,11
2383,보금자리정원,111261,37.46632767,127.0948868,10
2384,자곡사거리,111261,37.47602844,127.1059418,10
2385,학동역,111261,37.51395035,127.0301514,10
2386,크린랩 본사,111261,37.50958633,127.0409088,10
2387,래미안강남힐즈 사거리,111261,37.47245407,127.096077,10
2388,강남구 도시관리공단,111261,37.51678467,127.0516129,10
2389,경기여자고등학교 후문 (삼성로3길 입구),111261,37.48616028,127.0672379,15
2390,구룡마을 입구 (래미안블레스티지 아파트),111261,37.48088074,127.0630417,10
2391,구룡터널 입구(개포1단지아파트),111261,37.47598648,127.0596237,10
2392,구룡산 입구 (구룡산 서울둘레길 입구),111261,37.47447205,127.0554504,15
2393,구룡사 앞 교차로 (보도육교),111261,37.47200012,127.0513382,10
2394,개포래미안포레스트아파트 107동 앞,111261,37.48029709,127.0542603,10
2395,개포1단지아파트 입구 (보도육교),111261,37.47929001,127.0557327,10
2396,영동3교 북단(우성캐릭터 앞 보도),111261,37.48574066,127.0510483,15
2398,더라움,111261,37.50811005,127.0394516,10
2401,밀알학교 입구 (삼성서울병원 입구),111261,37.48656082,127.0826721,15
2403,공무원연금매점 교차로 (개포주공9단지 입구),111261,37.48871994,127.0745392,15
2404,대모산입구역 4번 출구 앞,111261,37.49180984,127.0731583,10
2405,청담공원앞 교차로,111261,37.51871109,127.0508499,20
2406,논현동 광명빌딩 앞,111261,37.5175705,127.0236435,10
2407,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),111261,37.49847031,127.0301132,10
2408,강남한양수자인아파트,111261,37.4773407,127.1132736,14
2409,역삼동 디오슈페리움 (우성아파트 사거리),111261,37.49206161,127.0307465,20
2410,포스코피앤에스타워 (역삼역 3번출구 부근),111261,37.49959946,127.0337524,10
2411,세곡동 성당,111261,37.47296906,127.1122284,15
2412,일원1동 주민센터,111261,37.49179077,127.0882111,15
2413,도곡역 1번 출구,111261,37.49095917,127.0549851,20
2414,도곡역 아카데미스위트 앞,111261,37.48897171,127.0518265,20
2415,한티역 롯데백화점 앞,111261,37.49667358,127.0534287,15
2416,한티역 6번 출구,111261,37.4958992,127.0521927,10
2417,선정릉 디캠프(D.CAMP)앞,111261,37.50799942,127.0452499,10
2418,봉은사역 7번 출구,111261,37.51393509,127.0598221,10
2419,"봉은사역 1,2번 출구",111261,37.51430893,127.0597,20
2420,학여울역 사거리(LG베스트샵 앞),111261,37.49689484,127.070137,20
2421,신논현역 4번출구,111261,37.504673,127.025795,15
2422,수서동 성당 맞은편,111261,37.48416901,127.0948486,10
2423,영희초교 사거리(래미안개포루체하임),111261,37.4908371,127.0806503,10
2425,세곡동 사거리(대왕초등학교 정류장),111261,37.46461868,127.1068497,20
2426,강남한신휴플러스 6단지,111261,37.46829605,127.1046982,10
2427,개포고등학교 정문앞,111261,37.48485184,127.0583725,10
2428,롯데리아 개포점앞,111261,37.48236847,127.0611877,10
2429,압구정로데오역 6번출구,111261,37.52745438,127.0404282,10
2430,강남파이낸스센터앞(역삼역2번출구),111261,37.50024414,127.0360565,10
2431,대치역 7번출구,111261,37.49411774,127.0629044,10
2501,서초 포레스타5단지,111262,37.45066071,127.0570602,10
2502,서초역1번출구 앞,111262,37.49195099,127.0085526,9
2503,반포1동 서초빌딩 앞,111262,37.50381088,127.0213623,10
2504,신사역 4번출구 뒤,111262,37.51588058,127.0193024,10
2505,우성아파트사거리 (기업은행앞),111262,37.49325943,127.0295334,12
2506,LG유플러스 (방배사옥),111262,37.47909164,126.9906769,10
2508,양재이스타빌 앞,111262,37.48297882,127.0422592,10
2509,심산기념문화센터,111262,37.49836349,126.9911499,16
2510,JW타워,111262,37.48303986,127.0214615,8
2511,이수역 6번출구 앞,111262,37.48366165,126.9823227,10
2514,사평역 2번출구,111262,37.50364304,127.0160217,10
2515,서초초등학교 후문,111262,37.49892807,127.0247269,15
2516,본마을 노인복지센터 앞,111262,37.45441818,127.052742,10
2517,서초3교(효령로69길 방면),111262,37.48768234,127.0247879,20
2518,서초3교(효령로70길 방면),111262,37.48731613,127.0248947,20
2519,서초2교(사임당로 방면),111262,37.49100876,127.0235214,15
2520,서초1교 (진흥아파트 방면),111262,37.49619293,127.0210114,20
2521,서초 크로바타워 앞,111262,37.49556351,127.0191803,13
2523,뉴코아 킴스클럽 앞,111262,37.51019287,127.0072556,10
2524,반포쇼핑타운 8동 앞,111262,37.50735092,127.0080185,10
2525,반포쇼핑타운 2동 앞,111262,37.5056076,127.0021591,15
2526,반포경남쇼핑 앞,111262,37.50478745,126.9999237,10
2527,반포중학교 앞(세화여고 맞은편),111262,37.50296021,126.9935989,10
2528,함지박 사거리,111262,37.4937706,126.9900665,10
2529,우리은행 방배동지점 앞,111262,37.48991776,126.9920807,12
2530,삼호3차아파트 앞,111262,37.4977951,126.9870682,15
2531,멤피스아파트 앞,111262,37.49420547,126.989357,10
2532,국립국악원 앞,111262,37.47820282,127.0087814,10
2533,한가람미술관 앞,111262,37.48087692,127.0145264,10
2535,신반포역 3번출구 뒤,111262,37.50362396,126.9973221,15
2536,서초종합체육관 입구,111262,37.45924759,127.0416336,20
2537,양재역 8번출구 앞,111262,37.48257065,127.036438,10
2538,사평리 공원,111262,37.52026749,127.0152512,10
2539,대한무역투자진흥공사 KOTRA 앞,111262,37.46540833,127.0437775,10
2540,반포천 앞,111262,37.49905014,126.996254,10
2541,옛골 입구,111262,37.43097687,127.0703354,15
2542,신논현역2번출구(신논현타워 앞),111262,37.50508881,127.0239105,10
2545,국립중앙도서관(국제회의장옆),111262,37.49721146,127.0042725,18
2547,포드서초서비스센터앞,111262,37.51904678,127.0122833,10
2548,반포1동 자율방범초소 옆,111262,37.50847626,127.0167618,10
2549,LH 서초 4단지 403동,111262,37.45924759,127.0239029,10
2550,양재동 꽃시장 건너편,111262,37.46738434,127.0414581,10
2601,석촌호수 서호사거리,111273,37.5067482,127.0988312,10
2603,송파 글마루 도서관,111273,37.48080063,127.1303406,10
2604,삼표레미콘 앞,111273,37.53131104,127.1112824,10
2605,복정역 1번 출구 앞,111273,37.47129822,127.1270905,15
2606,위례동주민센터 맞은편 근린공원,111273,37.48173904,127.1432266,10
2608,송파구청,111273,37.5150528,127.1062698,10
2609,보성중고등학교 후문 앞,111273,37.52048874,127.1352005,10
2610,여흥레이크빌 앞 (석촌호수 까페거리),111273,37.51045227,127.1064072,10
2611,송파지역자활센터 뒤,111273,37.53633118,127.1161804,7
2612,문정·가락 대여소 앞,111273,37.48871994,127.1098251,10
2613,잠실나들목,111273,37.51678085,127.0904923,18
